milliseconds,I,A,D_II,D_IA,R,aux
0,10.0,10.0,10.0,10.0,1.0,7.488454301096681e-12
100,10.022310445487253,10.060626984519828,10.019924219382105,10.033358914949178,1.090663944762206,3.391586966827731e-07
200,10.033471434894793,10.104582784136353,10.041637765669275,10.08336082520165,1.1819686924865447,1.3630166681988243e-06
300,10.04672635075532,10.145583463199223,10.065403970063691,10.136289672922489,1.273802350714163,3.0715807712855536e-06
400,10.061714176871776,10.185315240417085,10.092270418544537,10.19045924785671,1.3661353475828495,5.464849952341311e-06
500,10.078362010684744,10.224087092824037,10.122450906645604,10.245560581421328,1.4589502081659813,8.542822734547428e-06
600,10.0966615287089,10.261926741944652,10.155985485112632,10.301565960540367,1.5522317273540567,1.2305497219422534e-05
700,10.116609992334416,10.298839574973462,10.19289940418535,10.358470006465113,1.6459646450105607,1.6752871086156418e-05
800,10.138205099335659,10.334823999108925,10.233213190804616,10.416274320439651,1.7401334755583986,2.1884941591387985e-05
900,10.161444738186988,10.36987802735044,10.276946926712265,10.47498089790664,1.8347227021650616,2.770170556876117e-05
1000,10.186326906393328,10.403992849259991,10.324115662289227,10.53459855774118,1.9297164916520968,3.420315943114538e-05
1100,10.212848578504834,10.437166195424153,10.374738489833035,10.59512957779464,2.025099042394084,4.138929916730483e-05
1200,10.241006088169708,10.469393184187716,10.428831901276707,10.656578848155089,2.1208542135784567,4.926012034478511e-05
1300,10.270794368744806,10.500672740541004,10.486414096819642,10.718947452262354,2.216965735990625,5.7815618108580935e-05
1400,10.302208476681296,10.53100314462551,10.547502863762311,10.782237118405003,2.3134173442449444,6.70557871809141e-05
1500,10.3352415654057,10.560385470432589,10.61211634231157,10.846446781015677,2.4101925036301766,7.698062186212162e-05
1600,10.369886751761365,10.588820448817856,10.680272165222563,10.911575717661751,2.5072747308892227,8.759011602998967e-05
1700,10.406135963180922,10.616310327360031,10.751987890948227,10.977621689183186,2.604647405420422,9.888426313997556e-05
1800,10.44398234811089,10.642855898730941,10.827281288472193,11.044583911331495,2.70229403166816,0.00011086305622520776
1900,10.483415631405284,10.668461841088403,10.906169916335006,11.112457714360664,2.8001979892536397,0.00012352648789670795
2000,10.524426004797805,10.693132301143068,10.988671364867653,11.181238959973435,2.8983426766582965,0.00013687455034294693
2100,10.567004541357107,10.716870425810033,11.074803277704584,11.250924509671066,2.9967115239791284,0.00015090723533006667
2200,10.611139774474934,10.739683326817298,11.164582339375514,11.321507260129357,3.0952881186652577,0.00016562453420210232
2300,10.656820524200048,10.761577334595207,11.25802560142316,11.392980889324464,3.194055966125318,0.00018102643788031614
2400,10.704035266690099,10.78255915717924,11.355150110525772,11.465338697626306,3.292998564173285,0.00019711293686430764
2500,10.752770490336854,10.802636733813621,11.455972191437422,11.538572754189012,3.3920999172408406,0.0002138840212311255
2600,10.803012916818341,10.821818677864401,11.560508346378713,11.612674454044818,3.491343753571042,0.00023133968063526744
2700,10.85474849023499,10.840114375860852,11.668774863691677,11.687634419059783,3.5907139043128575,0.0002494799043091245
2800,10.907964363564288,10.857533085993936,11.780786747906697,11.763443399436056,3.690194902754,0.00026830468106275873
2900,10.96264542963785,10.87408555281215,11.896559693229284,11.84009065901501,3.789770861092157,0.0002878139992843476
3000,11.018776567141941,10.88978291104256,12.016108849662913,11.917565071457062,3.8894261923625932,0.00030800784693951755
3100,11.076341860421673,10.904635660920956,12.139449203158483,11.995856144912539,3.989145943782757,0.00032888621157134423
3200,11.135325162637558,10.918656093226918,12.26659535933474,12.074951596984292,4.088914855662155,0.0003504490803010185
3300,11.195709971195333,10.931856613581083,12.397561575099832,12.154839030432013,4.188718032029664,0.00037269643982762446
3400,11.257481463440515,10.944249687269318,12.53236084455064,12.235505988347981,4.288541122689017,0.00039562827642769527
3500,11.320622339905267,10.955848764136773,12.671006777267644,12.316939029262418,4.3883696216788906,0.0004192445759554353
3600,11.385115362573476,10.966667433326505,12.813512406556322,12.399124572405228,4.488189409122965,0.0004435453238433862
3700,11.45094146960403,10.976718828226996,12.959890879284188,12.482049492758225,4.587986843454229,0.00046853050510131666
3800,11.51808273454176,10.986017463685679,13.110154517353456,12.565699283841996,4.687748251291136,0.0004942001043173327
3900,11.586521339474526,10.994577782996322,13.26431494687561,12.650059510728173,4.787460361001369,0.0005205541056567675
4000,11.656242031830029,11.002414245278803,13.422381972525113,12.735115722659627,4.887110331544246,0.0005475924928630693
4100,11.727226079248569,11.009542051419498,13.584366573992593,12.820852727110404,4.986685385486955,0.0005753152492578018
4200,11.79945401298271,11.015976181784863,13.750279474079584,12.907255552071884,5.086173155381201,0.0006037223577399775
4300,11.87290326107424,11.021731257623212,13.920132263744767,12.994309584651049,5.1855616602316905,0.0006328138007862805
4400,11.947554530005577,11.026822972779431,14.093934489113085,13.081999139355823,5.284839068291964,0.0006625895604519538
4500,12.023391372268877,11.031266639823926,14.27169368467361,13.170308911966115,5.3839939509507415,0.0006930496183696899
4600,12.10040125329729,11.035077505876469,14.453414895516584,13.259223663709971,5.483015229673547,0.0007241939557498522
4700,12.178565377534568,11.038271362640222,14.639105671383259,13.348727611229501,5.581892047195698,0.0007560225533811415
4800,12.257859800555511,11.040863649523304,14.828775662200712,13.438805323459393,5.680613927896687,0.0007885353916299298
4900,12.338257621016696,11.04286979716459,15.022435461207733,13.529441378101087,5.779170721856061,0.0008217324504407042
5000,12.419738567600598,11.044305625712989,15.220091733249612,13.620619963343453,5.877552554749205,0.000855613709335401
