milliseconds,C,P,I,B
0,0.9974783684436462,1.0027768470140765,1.3158802874658553,0.752914611543997
100,1.0536052682224577,0.9982319880707115,1.630775248100387,1.9067236514623391
200,1.0976190112903326,0.9954181378210833,3.2937331231028586,3.643871055017655
300,1.1431955730846226,0.9916623410927707,3.8905822997032384,5.8992249094640465
400,1.170784707274446,1.0084531320600354,5.460204110347704,8.268582353789371
500,1.189055921869547,1.006187460780981,5.825773486953255,9.307786558019497
600,1.2059764737146168,0.9825534225859149,6.662012532486488,10.959526002013721
700,1.218688026889865,0.9879754834193037,7.770252172582543,11.979272967145196
800,1.2265487093154528,0.9772621766344618,8.054926957280141,13.363134528410024
900,1.2274359568199926,0.9653309595740329,9.055665109190356,13.712385017840958
1000,1.236447630166974,0.9707251539107568,9.476580426183308,15.409845652642806
1100,1.2436364330750171,0.9575748939172478,10.049189774105916,16.04941491144699
1200,1.237348113264233,0.946492438595271,10.447736836310607,16.278196749277235
1300,1.2411928828113028,0.9320438966865182,10.799943405800327,17.38529891082067
1400,1.2393869968170441,0.9290390952870988,11.204346209636874,18.0424417576979
1500,1.2447724507143656,0.9344300734232234,12.167498094434517,18.628102446768953
1600,1.2443856709641608,0.9081510228614156,12.289857554367435,19.54171839329312
1700,1.236330820153213,0.9152360890300801,12.237081136679135,19.395127328361962
1800,1.2345608191163475,0.9081401230087726,12.877485441524415,20.209384075793004
1900,1.229821963627318,0.8867794057475463,13.130352581452113,20.58867425395066
2000,1.2326562978921185,0.8908022554742852,13.193179281312638,21.570264511138628
2100,1.226172721574476,0.8682329325260653,13.153904028979948,20.994461754374246
2200,1.22286847333986,0.8730366193987666,13.560917064910067,21.528139574887653
2300,1.2237813054465407,0.8564743812414636,13.865020033796858,21.65739976668794
2400,1.219847807983254,0.843923092306024,13.848986570463783,22.03371061091319
2500,1.211013023648306,0.8486281415684731,13.871881224685362,22.341688600371462
2600,1.215076495794636,0.8324269039857572,13.79181764992401,23.171250229920233
2700,1.2083754912150115,0.8222964960772043,13.95234495827725,23.03098602143439
2800,1.2047497172258756,0.8079685465541513,14.02662142285237,23.545771859749742
2900,1.1978140714102796,0.8171362719410128,14.613940680974611,23.432021821946737
3000,1.191622252867151,0.7919829040920062,14.53595460581746,23.610301450106903
3100,1.19389388868922,0.7869651357467466,14.790518528122695,23.300331481669087
3200,1.1919879845421937,0.7953763984759286,14.826977377399059,23.001561142822954
3300,1.1879391289779226,0.7879826050643627,14.578539023948352,23.980555069891736
3400,1.1808150355445313,0.7815705874985596,14.412674251957817,23.226687336255072
3500,1.179865103342707,0.7638406014621616,14.92223919723981,23.70784669797557
3600,1.1753461182564187,0.752263997065617,14.95110794336922,24.006837913657417
3700,1.1667917654174675,0.748465047683569,15.192933677947577,24.227928972979527
3800,1.1628921395793543,0.7365843278021197,14.958706193442774,23.65711300324197
3900,1.15632154821154,0.7431802731713552,15.298761119631264,23.7127580297498
4000,1.1543766764414887,0.7228571937192835,15.349679866753384,24.54674090016196
4100,1.1538155607974265,0.7182335146811889,14.68516098161676,24.637994573313122
4200,1.1465320776213659,0.7181323073071543,15.172745520079225,23.519379401168454
4300,1.1453056188104112,0.703667455918918,14.729144704959324,23.8318975125252
4400,1.1444424755324663,0.6953789753795081,15.055115601647595,24.177279880662716
4500,1.1318491292627317,0.7048853611197309,15.081284154648982,24.06911570801822
4600,1.1351911836013437,0.680192446685239,15.399444802025021,23.793294135610992
4700,1.131030988962405,0.6901723003465235,14.871925547927432,24.402763342954703
4800,1.125894364473062,0.6756394783600449,15.5459161154971,23.91227232783959
4900,1.1164961485562768,0.6782158534628937,15.460655827897588,24.35217385870739
5000,1.1210715743568571,0.656135042964348,15.22476247230564,24.068564103095728
